Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,TotalIncome,EMI_proxy,DTI_proxy
Male,Yes,0.0,Not Graduate,No,6096,0.0,218.0,360.0,0.0,Rural,N,6096.0,0.6055555555555555,0.035761154855643046
Male,Yes,0.0,Not Graduate,No,2253,2033.0,110.0,360.0,1.0,Rural,Y,4286.0,0.3055555555555556,0.025664955669622024
Female,Yes,0.0,Not Graduate,No,2149,3237.0,178.0,360.0,0.0,Semiurban,N,5386.0,0.49444444444444446,0.03304864463423691
Female,No,0.0,Graduate,No,2995,0.0,60.0,360.0,1.0,Urban,Y,2995.0,0.16666666666666666,0.02003338898163606
Female,No,1.0,Graduate,No,2600,0.0,160.0,360.0,1.0,Urban,N,2600.0,0.4444444444444444,0.06153846153846154
Male,Yes,2.0,Graduate,Yes,1600,20000.0,239.0,360.0,1.0,Urban,N,21600.0,0.6638888888888889,0.011064814814814816
Male,Yes,0.0,Graduate,No,1025,2773.0,112.0,360.0,1.0,Rural,Y,3798.0,0.3111111111111111,0.02948920484465508
Male,Yes,0.0,Graduate,No,3246,1417.0,138.0,360.0,1.0,Semiurban,Y,4663.0,0.38333333333333336,0.029594681535492173
Male,Yes,0.0,Graduate,No,5829,0.0,138.0,360.0,1.0,Rural,Y,5829.0,0.38333333333333336,0.023674729799279464
Female,No,0.0,Not Graduate,No,2720,0.0,80.0,360.0,0.0,Urban,N,2720.0,0.36527777777777776,0.029411764705882353
Male,Yes,0.0,Graduate,No,1820,1719.0,100.0,360.0,1.0,Urban,Y,3539.0,0.2777777777777778,0.028256569652444195
Male,Yes,1.0,Graduate,No,7250,1667.0,110.0,360.0,0.0,Urban,N,8917.0,0.36527777777777776,0.01233598743972188
Male,Yes,0.0,Graduate,No,14880,0.0,96.0,360.0,1.0,Semiurban,Y,14880.0,0.26666666666666666,0.0064516129032258064
Male,Yes,0.0,Graduate,No,2666,4300.0,121.0,360.0,1.0,Rural,Y,6966.0,0.33611111111111114,0.01737008326155613
Female,No,1.0,Not Graduate,No,4606,0.0,81.0,360.0,1.0,Rural,N,4606.0,0.225,0.017585757707338254
Male,Yes,2.0,Graduate,No,5935,0.0,133.0,360.0,1.0,Semiurban,Y,5935.0,0.36944444444444446,0.02240943555181129
Male,Yes,0.0,Graduate,No,2920,16.12000084,87.0,360.0,1.0,Rural,Y,2936.12000084,0.24166666666666667,0.029630941506174818
Male,No,0.0,Not Graduate,No,2717,0.0,60.0,180.0,1.0,Urban,Y,2717.0,0.3333333333333333,0.02208317997791682
Female,No,1.0,Graduate,Yes,8624,0.0,150.0,360.0,1.0,Semiurban,Y,8624.0,0.4166666666666667,0.017393320964749538
Male,No,0.0,Graduate,No,6500,0.0,105.0,360.0,0.0,Rural,N,6500.0,0.2916666666666667,0.016153846153846154
Male,No,0.0,Graduate,No,12876,0.0,405.0,360.0,1.0,Semiurban,Y,12876.0,1.125,0.03145386766076421
Male,Yes,0.0,Graduate,No,2425,2340.0,143.0,360.0,1.0,Semiurban,Y,4765.0,0.3972222222222222,0.030010493179433367
Male,No,0.0,Graduate,No,3750,0.0,100.0,360.0,1.0,Urban,Y,3750.0,0.2777777777777778,0.02666666666666667
Female,Yes,0.0,Graduate,No,10047,0.0,128.0,240.0,1.0,Semiurban,Y,10047.0,0.36527777777777776,0.024139118809354668
Male,No,0.0,Graduate,No,1926,1851.0,50.0,360.0,1.0,Semiurban,Y,3777.0,0.1388888888888889,0.013238019592268996
Male,Yes,0.0,Graduate,No,2213,1125.0,128.0,360.0,1.0,Urban,Y,3338.0,0.36527777777777776,0.024139118809354668
Male,No,0.0,Graduate,Yes,10416,0.0,187.0,360.0,0.0,Urban,N,10416.0,0.5194444444444445,0.0179531490015361
Female,Yes,0.0,Not Graduate,Yes,7142,0.0,138.0,360.0,1.0,Rural,Y,7142.0,0.38333333333333336,0.019322318678241388
Male,No,0.0,Graduate,No,3660,5064.0,187.0,360.0,1.0,Semiurban,Y,8724.0,0.5194444444444445,0.021435121503897293
Male,Yes,0.0,Graduate,No,7901,1833.0,180.0,360.0,1.0,Rural,Y,9734.0,0.5,0.018491884117526197
Male,No,0.0,Not Graduate,No,4707,1993.0,148.0,360.0,1.0,Semiurban,Y,6700.0,0.4111111111111111,0.02208955223880597
Male,No,1.0,Graduate,No,37719,0.0,152.0,360.0,1.0,Semiurban,Y,37719.0,0.4222222222222222,0.004029799305389856
Male,Yes,0.0,Graduate,No,7333,8333.0,175.0,300.0,1.0,Rural,Y,15666.0,0.5833333333333334,0.011170688114387846
Male,Yes,1.0,Graduate,Yes,3466,1210.0,130.0,360.0,1.0,Rural,Y,4676.0,0.3611111111111111,0.027801539777587682
Male,Yes,2.0,Not Graduate,No,4652,0.0,110.0,360.0,1.0,Rural,Y,4652.0,0.3055555555555556,0.023645743766122097
Male,Yes,0.0,Graduate,No,3539,1376.0,55.0,360.0,1.0,Rural,N,4915.0,0.1527777777777778,0.011190233977619531
Male,Yes,2.0,Graduate,No,3340,1710.0,150.0,360.0,0.0,Rural,N,5050.0,0.4166666666666667,0.0297029702970297
Male,No,1.0,Not Graduate,Yes,2769,1542.0,190.0,360.0,1.0,Semiurban,N,4311.0,0.5277777777777778,0.04407330085826954
Male,Yes,2.0,Not Graduate,No,2309,1255.0,125.0,360.0,0.0,Rural,N,3564.0,0.3472222222222222,0.035072951739618406
Male,Yes,2.0,Not Graduate,No,1958,1456.0,60.0,300.0,1.0,Urban,Y,3414.0,0.2,0.01757469244288225
Male,Yes,0.0,Graduate,No,3948,1733.0,149.0,360.0,0.0,Rural,N,5681.0,0.41388888888888886,0.02622777679985918
Male,Yes,0.0,Graduate,No,2483,2466.0,90.0,180.0,0.0,Rural,Y,4949.0,0.5,0.018185492018589614
Male,No,0.0,Graduate,Yes,7085,0.0,84.0,360.0,1.0,Semiurban,Y,7085.0,0.23333333333333334,0.011856033874382499
Male,Yes,2.0,Graduate,No,3859,0.0,96.0,360.0,1.0,Semiurban,Y,3859.0,0.26666666666666666,0.024876911116869654
Male,Yes,0.0,Graduate,No,4301,0.0,118.0,360.0,1.0,Urban,Y,4301.0,0.3277777777777778,0.027435480120902116
Male,Yes,0.0,Graduate,No,3708,2569.0,173.0,360.0,1.0,Urban,N,6277.0,0.48055555555555557,0.027560936753226063
Male,No,2.0,Graduate,No,4354,0.0,136.0,360.0,1.0,Rural,Y,4354.0,0.37777777777777777,0.03123564538355535
Male,Yes,0.0,Graduate,No,8334,0.0,160.0,360.0,1.0,Semiurban,N,8334.0,0.4444444444444444,0.01919846412287017
Male,Yes,0.0,Graduate,Yes,2083,4083.0,160.0,360.0,1.0,Semiurban,Y,6166.0,0.4444444444444444,0.025948751216347713
Male,Yes,0.0,Graduate,No,7740,0.0,128.0,180.0,1.0,Urban,Y,7740.0,0.7111111111111111,0.016537467700258397
Male,Yes,0.0,Graduate,No,3015,2188.0,153.0,360.0,1.0,Rural,Y,5203.0,0.425,0.02940611185854315
Female,No,1.0,Not Graduate,No,5191,0.0,132.0,360.0,1.0,Semiurban,Y,5191.0,0.36666666666666664,0.025428626468888462
Male,No,0.0,Graduate,No,4166,0.0,98.0,360.0,0.0,Semiurban,N,4166.0,0.2722222222222222,0.023523763802208355
Male,No,0.0,Graduate,No,6000,0.0,140.0,360.0,1.0,Rural,Y,6000.0,0.3888888888888889,0.023333333333333334
Male,Yes,0.0,Not Graduate,No,2947,1664.0,70.0,180.0,0.0,Urban,N,4611.0,0.3888888888888889,0.015181088700932552
Male,Yes,0.0,Graduate,No,16692,0.0,110.0,360.0,1.0,Semiurban,Y,16692.0,0.3055555555555556,0.006589983225497244
Female,Yes,2.0,Not Graduate,No,210,2917.0,98.0,360.0,1.0,Semiurban,Y,3127.0,0.2722222222222222,0.03133994243684042
Male,Yes,0.0,Graduate,No,4333,2451.0,110.0,360.0,1.0,Urban,N,6784.0,0.3055555555555556,0.016214622641509434
Male,Yes,1.0,Graduate,Yes,3450,2079.0,162.0,360.0,1.0,Semiurban,Y,5529.0,0.45,0.02930005425935974
Male,Yes,1.0,Not Graduate,No,2653,1500.0,113.0,180.0,0.0,Rural,N,4153.0,0.6277777777777778,0.027209246327955693
Male,Yes,0.0,Graduate,No,4691,0.0,100.0,360.0,1.0,Semiurban,Y,4691.0,0.2777777777777778,0.021317416329140908
Female,No,0.0,Graduate,Yes,2500,0.0,93.0,360.0,1.0,Urban,Y,2500.0,0.25833333333333336,0.0372
Male,No,2.0,Graduate,No,5532,4648.0,162.0,360.0,1.0,Rural,Y,10180.0,0.45,0.015913555992141455
Male,Yes,2.0,Graduate,Yes,16525,1014.0,150.0,360.0,1.0,Rural,Y,17539.0,0.4166666666666667,0.008552369006214722
Male,Yes,2.0,Graduate,No,6700,1750.0,230.0,300.0,1.0,Semiurban,Y,8450.0,0.7666666666666667,0.027218934911242602
Male,Yes,2.0,Graduate,No,2873,1872.0,132.0,360.0,0.0,Semiurban,N,4745.0,0.36666666666666664,0.027818756585879872
Male,Yes,1.0,Graduate,Yes,16667,2250.0,86.0,360.0,1.0,Semiurban,Y,18917.0,0.2388888888888889,0.004546175397790347
Male,Yes,2.0,Graduate,No,2947,1603.0,128.0,360.0,1.0,Urban,N,4550.0,0.36527777777777776,0.024139118809354668
Female,No,0.0,Not Graduate,No,4350,0.0,154.0,360.0,1.0,Rural,Y,4350.0,0.42777777777777776,0.035402298850574714
Male,Yes,0.0,Not Graduate,No,3095,0.0,113.0,360.0,1.0,Rural,Y,3095.0,0.3138888888888889,0.03651050080775444
Male,Yes,0.0,Graduate,No,2083,3150.0,128.0,360.0,1.0,Semiurban,Y,5233.0,0.35555555555555557,0.024460156697878845
Male,Yes,0.0,Graduate,No,10833,0.0,234.0,360.0,1.0,Semiurban,Y,10833.0,0.65,0.02160066463583495
Male,Yes,2.0,Graduate,No,8333,0.0,246.0,360.0,1.0,Semiurban,Y,8333.0,0.6833333333333333,0.029521180847233888
Male,Yes,1.0,Not Graduate,No,1958,2436.0,131.0,360.0,1.0,Rural,Y,4394.0,0.3638888888888889,0.029813381884387802
Male,No,2.0,Graduate,No,3547,0.0,80.0,360.0,0.0,Rural,N,3547.0,0.2222222222222222,0.02255427121511136
Male,Yes,1.0,Graduate,No,18333,0.0,500.0,360.0,1.0,Urban,N,18333.0,1.3888888888888888,0.02727322314951181
Male,Yes,2.0,Graduate,Yes,4583,2083.0,160.0,360.0,1.0,Semiurban,Y,6666.0,0.4444444444444444,0.024002400240024
Male,No,0.0,Graduate,No,2435,0.0,75.0,360.0,1.0,Urban,N,2435.0,0.20833333333333334,0.030800821355236138
Male,No,0.0,Not Graduate,No,2699,2785.0,96.0,360.0,1.0,Semiurban,Y,5484.0,0.26666666666666666,0.0175054704595186
Male,Yes,1.0,Not Graduate,No,5333,1131.0,186.0,360.0,1.0,Urban,Y,6464.0,0.5166666666666667,0.028774752475247526
Male,No,0.0,Not Graduate,No,3691,0.0,110.0,360.0,1.0,Rural,Y,3691.0,0.3055555555555556,0.029802221620157138
Female,No,0.0,Not Graduate,Yes,17263,0.0,225.0,360.0,1.0,Semiurban,Y,17263.0,0.625,0.013033655795632277
Male,Yes,0.0,Graduate,No,3597,2157.0,119.0,360.0,0.0,Rural,N,5754.0,0.33055555555555555,0.02068126520681265
Female,Yes,1.0,Graduate,No,3326,913.0,105.0,84.0,1.0,Semiurban,Y,4239.0,1.25,0.024769992922859165
Male,Yes,0.0,Not Graduate,No,2600,1700.0,107.0,360.0,1.0,Rural,Y,4300.0,0.2972222222222222,0.02488372093023256
Male,Yes,0.0,Graduate,No,4625,2857.0,111.0,12.0,1.0,Urban,Y,7482.0,9.25,0.01483560545308741
Male,Yes,1.0,Graduate,Yes,2895,0.0,95.0,360.0,1.0,Semiurban,Y,2895.0,0.2638888888888889,0.03281519861830743
Male,No,0.0,Graduate,No,6283,4416.0,209.0,360.0,0.0,Rural,N,10699.0,0.5805555555555556,0.019534535937938125
Female,No,0.0,Graduate,No,645,3683.0,113.0,480.0,1.0,Rural,Y,4328.0,0.23541666666666666,0.0261090573012939
Female,No,0.0,Graduate,No,3159,0.0,100.0,360.0,1.0,Semiurban,Y,3159.0,0.2777777777777778,0.03165558721114277
Male,Yes,2.0,Graduate,No,4865,5624.0,208.0,360.0,1.0,Semiurban,Y,10489.0,0.5777777777777777,0.01983029840785585
Male,Yes,1.0,Not Graduate,No,4050,5302.0,138.0,360.0,1.0,Rural,N,9352.0,0.38333333333333336,0.014756201881950384
Male,Yes,0.0,Not Graduate,No,3814,1483.0,124.0,300.0,1.0,Semiurban,Y,5297.0,0.41333333333333333,0.0234094770624882
Male,Yes,2.0,Graduate,No,3510,4416.0,243.0,360.0,1.0,Rural,Y,7926.0,0.675,0.030658591975775928
Male,Yes,0.0,Graduate,No,20833,6667.0,480.0,360.0,1.0,Urban,Y,27500.0,1.3333333333333333,0.017454545454545455
Male,No,0.0,Graduate,No,3583,0.0,96.0,360.0,1.0,Urban,N,3583.0,0.26666666666666666,0.026793190064192018
Male,Yes,0.0,Graduate,Yes,2479,3013.0,188.0,360.0,1.0,Urban,Y,5492.0,0.5222222222222223,0.03423160961398398
Female,No,1.0,Graduate,No,13262,0.0,40.0,360.0,1.0,Urban,Y,13262.0,0.1111111111111111,0.003016136329362087
Male,No,0.0,Not Graduate,No,3598,1287.0,100.0,360.0,1.0,Rural,N,4885.0,0.2777777777777778,0.02047082906857728
Male,Yes,1.0,Graduate,No,6065,2004.0,250.0,360.0,1.0,Semiurban,Y,8069.0,0.6944444444444444,0.030982773577890692
Male,Yes,2.0,Graduate,No,3283,2035.0,148.0,360.0,1.0,Urban,Y,5318.0,0.4111111111111111,0.027830011282437006
Male,Yes,0.0,Graduate,No,2130,6666.0,70.0,180.0,1.0,Semiurban,N,8796.0,0.3888888888888889,0.007958162801273306
Male,No,0.0,Graduate,No,5815,3666.0,311.0,360.0,1.0,Rural,N,9481.0,0.8638888888888889,0.03280244699926168
Male,Yes,0.0,Graduate,No,3466,3428.0,150.0,360.0,1.0,Rural,Y,6894.0,0.4166666666666667,0.02175805047867711
Female,Yes,2.0,Graduate,No,2031,1632.0,113.0,480.0,1.0,Semiurban,Y,3663.0,0.23541666666666666,0.03084903084903085
Male,Yes,0.0,Not Graduate,No,3074,1800.0,123.0,360.0,0.0,Semiurban,N,4874.0,0.3416666666666667,0.025235945835043086
Male,No,0.0,Graduate,No,4683,1915.0,185.0,360.0,1.0,Semiurban,N,6598.0,0.5138888888888888,0.02803879963625341
Female,No,0.0,Not Graduate,No,3400,0.0,95.0,360.0,1.0,Rural,N,3400.0,0.2638888888888889,0.027941176470588237
Male,Yes,2.0,Not Graduate,No,2192,1742.0,45.0,360.0,1.0,Semiurban,Y,3934.0,0.125,0.011438739196746314
Male,No,0.0,Graduate,No,2500,0.0,55.0,360.0,1.0,Semiurban,Y,2500.0,0.1527777777777778,0.022
Male,Yes,0.0,Graduate,Yes,5677,1424.0,100.0,360.0,1.0,Rural,Y,7101.0,0.2777777777777778,0.01408252358822701
Male,Yes,2.0,Graduate,Yes,7948,7166.0,480.0,360.0,1.0,Rural,Y,15114.0,1.3333333333333333,0.031758634378721715
Male,No,0.0,Graduate,No,4680,2087.0,128.0,360.0,1.0,Semiurban,N,6767.0,0.36527777777777776,0.024139118809354668
Male,Yes,2.0,Graduate,Yes,17500,0.0,400.0,360.0,1.0,Rural,Y,17500.0,1.1111111111111112,0.022857142857142857
Male,Yes,0.0,Graduate,No,3775,0.0,110.0,360.0,1.0,Semiurban,Y,3775.0,0.3055555555555556,0.02913907284768212
Male,Yes,1.0,Not Graduate,No,5285,1430.0,161.0,360.0,0.0,Semiurban,Y,6715.0,0.44722222222222224,0.023976172747580043
Male,No,1.0,Not Graduate,No,2679,1302.0,94.0,360.0,1.0,Semiurban,Y,3981.0,0.2611111111111111,0.02361215774930922
Male,No,0.0,Not Graduate,No,6783,0.0,130.0,360.0,1.0,Semiurban,Y,6783.0,0.3611111111111111,0.019165560961226596
Male,Yes,0.0,Graduate,No,1025,5500.0,216.0,360.0,1.0,Rural,Y,6525.0,0.6,0.03310344827586207
Male,Yes,0.0,Graduate,No,4281,0.0,100.0,360.0,1.0,Urban,Y,4281.0,0.2777777777777778,0.023359028264424198
Male,No,2.0,Graduate,No,3588,0.0,110.0,360.0,0.0,Rural,N,3588.0,0.3055555555555556,0.030657748049052396
Male,No,1.0,Graduate,No,11250,0.0,196.0,360.0,1.0,Semiurban,N,11250.0,0.5444444444444444,0.01742222222222222
Female,No,0.0,Not Graduate,Yes,18165,0.0,125.0,360.0,1.0,Urban,Y,18165.0,0.3472222222222222,0.006881365262868153
Male,No,0.0,Not Graduate,No,2550,2042.0,126.0,360.0,1.0,Rural,Y,4592.0,0.35,0.027439024390243903
Male,Yes,0.0,Graduate,No,6133,3906.0,324.0,360.0,1.0,Urban,Y,10039.0,0.9,0.03227413088953083
Male,No,2.0,Graduate,No,3617,0.0,107.0,360.0,1.0,Semiurban,Y,3617.0,0.2972222222222222,0.029582526956040918
Male,Yes,0.0,Not Graduate,No,2917,536.0,66.0,360.0,1.0,Rural,N,3453.0,0.18333333333333332,0.019113814074717638
Male,Yes,0.0,Graduate,No,6417,0.0,157.0,180.0,1.0,Rural,Y,6417.0,0.8722222222222222,0.02446626149290946
Female,Yes,1.0,Graduate,No,4608,2845.0,140.0,180.0,1.0,Semiurban,Y,7453.0,0.7777777777777778,0.018784382128002146
Female,No,0.0,Graduate,No,2138,0.0,99.0,360.0,0.0,Semiurban,N,2138.0,0.275,0.04630495790458372
Female,No,1.0,Graduate,No,3652,0.0,95.0,360.0,1.0,Semiurban,Y,3652.0,0.2638888888888889,0.026013143483023003
Male,Yes,1.0,Not Graduate,No,2239,2524.0,128.0,360.0,1.0,Urban,Y,4763.0,0.35555555555555557,0.026873819021625025
Female,Yes,0.0,Not Graduate,No,3017,663.0,102.0,360.0,1.0,Semiurban,Y,3680.0,0.2833333333333333,0.027717391304347826
Male,Yes,0.0,Graduate,No,2768,1950.0,155.0,360.0,1.0,Rural,Y,4718.0,0.4305555555555556,0.03285290377278508
Male,No,0.0,Not Graduate,No,3358,0.0,80.0,36.0,1.0,Semiurban,N,3358.0,2.2222222222222223,0.023823704586063133
Male,No,0.0,Graduate,No,2526,1783.0,145.0,360.0,1.0,Rural,Y,4309.0,0.4027777777777778,0.03365049895567417
Female,No,0.0,Graduate,No,5000,0.0,103.0,360.0,0.0,Semiurban,N,5000.0,0.2861111111111111,0.0206
Male,Yes,0.0,Graduate,No,2785,2016.0,110.0,360.0,1.0,Rural,Y,4801.0,0.3055555555555556,0.022911893355550928
Male,Yes,2.0,Graduate,Yes,6633,0.0,128.0,360.0,0.0,Rural,N,6633.0,0.36527777777777776,0.024139118809354668
Male,Yes,1.0,Not Graduate,No,2492,2375.0,128.0,360.0,1.0,Rural,Y,4867.0,0.36527777777777776,0.024139118809354668
Male,Yes,1.0,Graduate,No,3333,3250.0,158.0,360.0,1.0,Urban,Y,6583.0,0.4388888888888889,0.024001215251405136
Male,Yes,0.0,Not Graduate,No,2454,2333.0,181.0,360.0,0.0,Urban,N,4787.0,0.5027777777777778,0.03781073741382912
Male,Yes,0.0,Graduate,No,3593,4266.0,132.0,180.0,0.0,Rural,N,7859.0,0.7333333333333333,0.01679603002926581
Male,Yes,1.0,Graduate,No,5468,1032.0,26.0,360.0,1.0,Semiurban,Y,6500.0,0.07222222222222222,0.004
Female,No,0.0,Graduate,No,2667,1625.0,84.0,360.0,1.0,Urban,Y,4292.0,0.23333333333333334,0.0195712954333644
Male,Yes,0.0,Graduate,Yes,10139,0.0,260.0,360.0,1.0,Semiurban,Y,10139.0,0.7222222222222222,0.025643554591182564
Male,Yes,0.0,Graduate,No,3887,2669.0,162.0,360.0,1.0,Semiurban,Y,6556.0,0.45,0.02471018913971934
Female,Yes,0.0,Graduate,No,4180,2306.0,182.0,360.0,1.0,Semiurban,Y,6486.0,0.5055555555555555,0.028060437866173297
Male,Yes,2.0,Not Graduate,No,3675,242.0,108.0,360.0,1.0,Semiurban,Y,3917.0,0.3,0.027572121521572634
Female,Yes,1.0,Graduate,Yes,19484,0.0,600.0,360.0,1.0,Semiurban,Y,19484.0,1.6666666666666667,0.03079449804968179
Male,Yes,0.0,Graduate,No,5923,2054.0,211.0,360.0,1.0,Rural,Y,7977.0,0.5861111111111111,0.02645104675943337
Male,No,0.0,Not Graduate,Yes,5800,0.0,132.0,360.0,1.0,Semiurban,Y,5800.0,0.36666666666666664,0.022758620689655173
Male,Yes,2.0,Graduate,No,8799,0.0,258.0,360.0,0.0,Urban,N,8799.0,0.7166666666666667,0.029321513808387316
Male,Yes,0.0,Not Graduate,No,4467,0.0,120.0,360.0,1.0,Rural,Y,4467.0,0.3333333333333333,0.026863666890530557
Male,No,0.0,Graduate,No,3333,0.0,70.0,360.0,1.0,Urban,Y,3333.0,0.19444444444444445,0.021002100210021003
Male,Yes,0.0,Graduate,No,3400,2500.0,123.0,360.0,0.0,Rural,N,5900.0,0.3416666666666667,0.020847457627118645
Female,No,0.0,Graduate,No,2378,0.0,9.0,360.0,1.0,Urban,N,2378.0,0.025,0.0037846930193439865
Male,Yes,0.0,Graduate,No,3166,2064.0,104.0,360.0,0.0,Urban,N,5230.0,0.28888888888888886,0.01988527724665392
Male,Yes,1.0,Graduate,No,3417,1750.0,186.0,360.0,1.0,Urban,Y,5167.0,0.5166666666666667,0.035997677569189084
Male,Yes,0.0,Graduate,No,5116,1451.0,165.0,360.0,0.0,Urban,N,6567.0,0.4583333333333333,0.02512562814070352
Male,Yes,2.0,Graduate,No,16666,0.0,275.0,360.0,1.0,Urban,Y,16666.0,0.7638888888888888,0.016500660026401055
Male,Yes,2.0,Not Graduate,No,6125,1625.0,187.0,480.0,1.0,Semiurban,N,7750.0,0.38958333333333334,0.024129032258064516
Male,Yes,0.0,Graduate,No,6406,0.0,150.0,360.0,1.0,Semiurban,N,6406.0,0.4166666666666667,0.023415547923821417
Male,Yes,2.0,Graduate,No,3159,461.0,108.0,84.0,1.0,Urban,Y,3620.0,1.2857142857142858,0.02983425414364641
Male,Yes,0.0,Graduate,No,3087,2210.0,136.0,360.0,0.0,Semiurban,N,5297.0,0.37777777777777777,0.02567491032659996
Male,No,0.0,Graduate,No,3229,2739.0,110.0,360.0,1.0,Urban,Y,5968.0,0.3055555555555556,0.018431635388739945
Male,Yes,1.0,Graduate,No,1782,2232.0,107.0,360.0,1.0,Rural,Y,4014.0,0.2972222222222222,0.02665670154459392
Male,No,0.0,Graduate,No,3182,2917.0,161.0,360.0,1.0,Urban,Y,6099.0,0.44722222222222224,0.026397770126250206
Male,Yes,2.0,Graduate,No,6540,0.0,205.0,360.0,1.0,Semiurban,Y,6540.0,0.5694444444444444,0.03134556574923547
Male,No,0.0,Graduate,No,1836,33837.0,90.0,360.0,1.0,Urban,N,35673.0,0.25,0.0025229164914641325
Female,Yes,0.0,Graduate,No,3166,0.0,36.0,360.0,1.0,Semiurban,Y,3166.0,0.1,0.011370814908401769
Male,Yes,1.0,Graduate,No,1880,0.0,61.0,360.0,1.0,Rural,N,1880.0,0.16944444444444445,0.032446808510638296
Male,Yes,1.0,Graduate,No,2787,1917.0,146.0,360.0,0.0,Rural,N,4704.0,0.40555555555555556,0.031037414965986394
Male,Yes,1.0,Graduate,No,4283,3000.0,172.0,84.0,1.0,Rural,N,7283.0,2.0476190476190474,0.02361664149388988
Male,Yes,0.0,Graduate,No,2297,1522.0,104.0,360.0,1.0,Urban,Y,3819.0,0.28888888888888886,0.027232259753862266
Female,No,0.0,Not Graduate,No,2165,0.0,70.0,360.0,1.0,Semiurban,Y,2165.0,0.19444444444444445,0.03233256351039261
Male,No,0.0,Graduate,No,4750,0.0,94.0,360.0,1.0,Semiurban,Y,4750.0,0.2611111111111111,0.019789473684210527
Male,Yes,2.0,Graduate,Yes,2726,0.0,106.0,360.0,0.0,Semiurban,N,2726.0,0.29444444444444445,0.03888481291269259
Male,Yes,0.0,Graduate,No,3000,3416.0,56.0,180.0,1.0,Semiurban,Y,6416.0,0.3111111111111111,0.008728179551122194
Male,Yes,2.0,Graduate,Yes,6000,0.0,205.0,240.0,1.0,Semiurban,N,6000.0,0.8541666666666666,0.034166666666666665
Male,No,0.0,Graduate,Yes,9357,0.0,292.0,360.0,1.0,Semiurban,Y,9357.0,0.8111111111111111,0.031206583306615368
Male,Yes,0.0,Graduate,No,3859,3300.0,142.0,180.0,1.0,Rural,Y,7159.0,0.7888888888888889,0.019835172510127112
Male,Yes,0.0,Graduate,Yes,16120,0.0,260.0,360.0,1.0,Urban,Y,16120.0,0.7222222222222222,0.016129032258064516
Male,No,0.0,Not Graduate,No,3833,0.0,110.0,360.0,1.0,Rural,Y,3833.0,0.3055555555555556,0.02869814766501435
Male,Yes,2.0,Not Graduate,Yes,6383,1000.0,187.0,360.0,1.0,Rural,N,7383.0,0.5194444444444445,0.025328457266693756
Male,No,0.0,Graduate,No,2987,0.0,88.0,360.0,0.0,Semiurban,N,2987.0,0.24444444444444444,0.02946099765651155
Male,Yes,0.0,Graduate,Yes,9963,0.0,180.0,360.0,1.0,Rural,Y,9963.0,0.5,0.018066847335140017
Male,Yes,2.0,Graduate,No,5780,0.0,192.0,360.0,1.0,Urban,Y,5780.0,0.5333333333333333,0.03321799307958478
Female,No,0.0,Graduate,No,416,41667.0,350.0,180.0,1.0,Urban,N,42083.0,1.9444444444444444,0.00831689755958463
Male,Yes,0.0,Not Graduate,No,2894,2792.0,155.0,360.0,1.0,Rural,Y,5686.0,0.4305555555555556,0.027259936686598662
Male,Yes,0.0,Graduate,No,5703,0.0,128.0,360.0,1.0,Urban,Y,5703.0,0.35555555555555557,0.02244432754690514
Male,No,0.0,Graduate,No,3676,4301.0,172.0,360.0,1.0,Rural,Y,7977.0,0.4777777777777778,0.021561990723329573
Female,Yes,1.0,Graduate,No,12000,0.0,496.0,360.0,1.0,Semiurban,Y,12000.0,1.3777777777777778,0.04133333333333333
Male,Yes,0.0,Not Graduate,No,2400,3800.0,128.0,180.0,1.0,Urban,N,6200.0,0.36527777777777776,0.024139118809354668
Male,Yes,1.0,Graduate,No,3400,2500.0,173.0,360.0,1.0,Semiurban,Y,5900.0,0.48055555555555557,0.029322033898305084
Male,Yes,2.0,Not Graduate,No,3987,1411.0,157.0,360.0,1.0,Rural,Y,5398.0,0.4361111111111111,0.029084846239347907
Male,Yes,0.0,Graduate,No,3232,1950.0,108.0,360.0,1.0,Rural,Y,5182.0,0.3,0.020841373986877652
Female,No,0.0,Graduate,No,2900,0.0,71.0,360.0,1.0,Rural,Y,2900.0,0.19722222222222222,0.024482758620689656
Male,Yes,0.0,Graduate,No,4106,0.0,40.0,180.0,1.0,Rural,Y,4106.0,0.2222222222222222,0.00974184120798831
Male,Yes,1.0,Graduate,No,8072,240.0,253.0,360.0,1.0,Urban,Y,8312.0,0.7027777777777777,0.030437921077959576
Male,Yes,2.0,Graduate,No,7583,0.0,187.0,360.0,1.0,Urban,Y,7583.0,0.5194444444444445,0.024660424634049848
Female,No,0.0,Graduate,Yes,4583,0.0,133.0,360.0,0.0,Semiurban,N,4583.0,0.36944444444444446,0.02902029238490072
